C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_25_57_439.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_25_57_439.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_25_57_439.jpg, 0, 0, 0, 7.787218E-05
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_25_57_550.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_25_57_550.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_25_57_550.jpg, 0, 0, 0, 7.867227E-05
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_25_57_657.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_25_57_657.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_25_57_657.jpg, 0, 0, 0, 7.810586E-05
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_25_57_762.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_25_57_762.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_25_57_762.jpg, -0.08174281, 0.0284379, 0, 0.03599246
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_25_57_868.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_25_57_868.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_25_57_868.jpg, -0.4294512, 0.3761463, 0, 0.3564511
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_25_57_971.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_25_57_971.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_25_57_971.jpg, -0.740628, 0.687323, 0, 0.9263417
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_25_58_076.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_25_58_076.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_25_58_076.jpg, -1, 1, 0, 2.009675
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_25_58_178.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_25_58_178.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_25_58_178.jpg, -0.9076836, 1, 0, 3.146668
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_25_58_278.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_25_58_278.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_25_58_278.jpg, -0.6072753, 1, 0, 4.325023
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_25_58_388.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_25_58_388.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_25_58_388.jpg, -0.2513086, 1, 0, 5.728146
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_25_58_493.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_25_58_493.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_25_58_493.jpg, 0, 1, 0, 6.871216
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_25_58_598.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_25_58_598.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_25_58_598.jpg, 0, 1, 0, 8.008175
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_25_58_699.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_25_58_699.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_25_58_699.jpg, 0, 1, 0, 9.135008
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_25_58_805.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_25_58_805.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_25_58_805.jpg, 0, 1, 0, 10.47269
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_25_58_908.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_25_58_908.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_25_58_908.jpg, 0, 1, 0, 11.67385
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_25_59_008.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_25_59_008.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_25_59_008.jpg, -0.2235165, 1, 0, 12.62178
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_25_59_115.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_25_59_115.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_25_59_115.jpg, -0.3255054, 1, 0, 13.70995
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_25_59_220.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_25_59_220.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_25_59_220.jpg, -0.00246028, 0.8095738, 0, 14.62695
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_25_59_325.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_25_59_325.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_25_59_325.jpg, 0, 0.6161087, 0, 15.31096
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_25_59_429.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_25_59_429.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_25_59_429.jpg, 0, 0.9266801, 0, 16.2627
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_25_59_535.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_25_59_535.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_25_59_535.jpg, 0, 1, 0, 17.23953
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_25_59_637.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_25_59_637.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_25_59_637.jpg, -0.2869824, 1, 0, 18.28139
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_25_59_740.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_25_59_740.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_25_59_740.jpg, -0.4537974, 1, 0, 19.16819
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_25_59_842.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_25_59_842.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_25_59_842.jpg, -0.1609917, 1, 0, 20.17608
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_25_59_947.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_25_59_947.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_25_59_947.jpg, 0, 1, 0, 21.35807
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_00_057.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_00_057.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_00_057.jpg, -0.0380673, 1, 0, 22.38
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_00_165.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_00_165.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_00_165.jpg, -0.3645339, 1, 0, 23.48802
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_00_271.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_00_271.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_00_271.jpg, -0.2914131, 1, 0, 24.35781
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_00_373.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_00_373.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_00_373.jpg, -0.01106007, 1, 0, 25.32353
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_00_473.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_00_473.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_00_473.jpg, -0.2783337, 1, 0, 26.26411
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_00_579.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_00_579.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_00_579.jpg, -0.01276587, 1, 0, 27.20476
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_00_681.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_00_681.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_00_681.jpg, 0, 1, 0, 28.13425
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_00_783.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_00_783.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_00_783.jpg, 0, 1, 0, 29.0589
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_00_892.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_00_892.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_00_892.jpg, -0.0285114, 1, 0, 30.15689
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_00_992.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_00_992.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_00_992.jpg, -0.3292914, 1, 0, 30.16459
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_01_091.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_01_091.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_01_091.jpg, -0.3674241, 1, 0, 30.17707
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_01_191.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_01_191.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_01_191.jpg, -0.08858787, 1, 0, 30.19161
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_01_296.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_01_296.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_01_296.jpg, 0, 1, 0, 30.18934
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_01_398.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_01_398.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_01_398.jpg, 0, 1, 0, 30.1902
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_01_498.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_01_498.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_01_498.jpg, 0, 1, 0, 30.19029
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_01_605.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_01_605.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_01_605.jpg, -0.3186612, 1, 0, 30.16708
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_01_705.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_01_705.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_01_705.jpg, -0.3634485, 1, 0, 30.17744
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_01_811.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_01_811.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_01_811.jpg, -0.0654318, 1, 0, 30.19101
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_01_912.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_01_912.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_01_912.jpg, 0, 1, 0, 30.18948
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_02_013.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_02_013.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_02_013.jpg, 0, 1, 0, 30.19023
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_02_119.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_02_119.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_02_119.jpg, 0, 1, 0, 30.19029
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_02_230.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_02_230.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_02_230.jpg, -0.1290924, 1, 0, 30.18611
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_02_331.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_02_331.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_02_331.jpg, -0.2818923, 1, 0, 30.17451
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_02_437.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_02_437.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_02_437.jpg, 0, 1, 0, 30.18879
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_02_543.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_02_543.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_02_543.jpg, 0, 1, 0, 30.19036
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_02_651.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_02_651.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_02_651.jpg, 0, 1, 0, 30.19032
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_02_755.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_02_755.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_02_755.jpg, 0, 1, 0, 30.19027
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_02_857.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_02_857.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_02_857.jpg, 0, 1, 0, 30.19029
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_02_959.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_02_959.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_02_959.jpg, -0.2683824, 1, 0, 30.17248
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_03_066.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_03_066.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_03_066.jpg, 0, 1, 0, 30.18943
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_03_171.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_03_171.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_03_171.jpg, 0, 1, 0, 30.18936
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_03_275.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_03_275.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_03_275.jpg, 0, 1, 0, 30.1903
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_03_381.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_03_381.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_03_381.jpg, 0, 1, 0, 30.19058
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_03_486.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_03_486.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_03_486.jpg, 0, 1, 0, 30.19035
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_03_597.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_03_597.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_03_597.jpg, -0.0413229, 1, 0, 30.18989
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_03_699.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_03_699.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_03_699.jpg, -0.3133404, 1, 0, 30.16713
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_03_810.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_03_810.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_03_810.jpg, 0, 1, 0, 30.1889
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_03_915.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_03_915.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_03_915.jpg, 0, 1, 0, 30.19016
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_04_015.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_04_015.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_04_015.jpg, 0, 1, 0, 30.1903
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_04_116.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_04_116.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_04_116.jpg, 0, 1, 0, 30.19034
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_04_217.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_04_217.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_04_217.jpg, 0, 1, 0, 30.19029
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_04_321.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_04_321.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_04_321.jpg, 0, 1, 0, 30.1903
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_04_423.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_04_423.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_04_423.jpg, -0.2733765, 1, 0, 30.17229
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_04_525.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_04_525.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_04_525.jpg, 0, 1, 0, 30.18953
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_04_633.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_04_633.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_04_633.jpg, 0, 1, 0, 30.19004
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_04_736.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_04_736.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_04_736.jpg, 0, 1, 0, 30.19031
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_04_840.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_04_840.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_04_840.jpg, 0, 1, 0, 30.19029
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_04_942.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_04_942.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_04_942.jpg, -0.280179, 1, 0, 30.17092
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_05_047.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_05_047.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_05_047.jpg, -0.2703684, 1, 0, 30.18666
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_05_148.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_05_148.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_05_148.jpg, 0, 1, 0, 30.18731
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_05_257.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_05_257.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_05_257.jpg, 0, 1, 0, 30.18992
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_05_364.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_05_364.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_05_364.jpg, 0, 1, 0, 30.19027
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_05_464.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_05_464.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_05_464.jpg, 0, 1, 0, 30.1903
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_05_567.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_05_567.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_05_567.jpg, 0, 1, 0, 30.19027
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_05_671.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_05_671.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_05_671.jpg, -0.1774494, 1, 0, 30.18198
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_05_779.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_05_779.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_05_779.jpg, -0.1467072, 1, 0, 30.18932
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_05_879.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_05_879.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_05_879.jpg, 0, 1, 0, 30.18978
C:\Users\KIIT\Desktop\data1\IMG\center_2024_04_07_19_26_05_986.jpg, C:\Users\KIIT\Desktop\data1\IMG\left_2024_04_07_19_26_05_986.jpg, C:\Users\KIIT\Desktop\data1\IMG\right_2024_04_07_19_26_05_986.jpg, 0, 1, 0, 30.1903
